,0
BTBD7,True
BTBD8,True
BTBD9,True
BTC,True
BTD,True
BTF3,True
BTF3L4,True
BTF3P11,True
BTG1,True
BTG2,True
BTG3,True
BTG4,True
BTLA,False
BTN1A1,True
BTN2A1,True
BTN2A2,True
BTN2A3P,True
BTN3A1,True
BTN3A2,True
BTN3A3,True
BTNL2,True
BTNL3,False
BTNL8,False
BTNL9,True
BTRC,True
BUB1,True
BUB1B,True
BUB3,True
BUD13,True
BUD31,True
BVES,True
BVES-AS1,True
BYSL,True
BZRAP1,True
BZRAP1-AS1,True
BZW1,True
BZW2,True
C10orf10,True
C10orf105,True
C10orf107,True
C10orf11,False
C10orf111,True
C10orf113,True
C10orf114,True
C10orf118,True
C10orf12,True
C10orf120,True
C10orf128,False
C10orf129,True
C10orf131,False
C10orf137,True
C10orf2,True
C10orf25,True
C10orf32,True
C10orf32-AS3MT,True
C10orf35,True
C10orf40,False
C10orf53,True
C10orf54,True
C10orf55,True
C10orf62,True
C10orf67,True
C10orf68,True
C10orf71,True
C10orf76,True
C10orf82,True
C10orf88,True
C10orf90,False
C10orf91,True
C10orf95,True
C10orf99,False
C11orf1,True
C11orf16,True
C11orf21,True
C11orf24,True
C11orf30,True
C11orf31,True
C11orf34,False
C11orf35,True
C11orf40,False
C11orf42,True
C11orf44,True
C11orf45,False
C11orf48,True
C11orf49,True
C11orf53,True
C11orf54,True
C11orf57,True
C11orf58,True
C11orf63,True
C11orf65,True
C11orf68,True
C11orf70,True
C11orf71,True
C11orf73,True
C11orf74,True
C11orf80,True
C11orf82,True
C11orf83,True
C11orf84,True
C11orf85,False
C11orf86,True
C11orf87,True
C11orf88,True
C11orf91,True
C11orf92,True
C11orf93,False
C11orf94,True
C11orf95,True
C11orf96,True
C12orf10,True
C12orf23,True
C12orf29,True
C12orf36,False
C12orf39,True
C12orf4,True
C12orf40,False
C12orf42,True
C12orf43,True
C12orf44,True
C12orf45,True
C12orf49,True
C12orf5,True
C12orf50,False
C12orf52,True
C12orf54,False
C12orf56,True
C12orf57,True
C12orf60,True
C12orf61,True
C12orf65,True
C12orf66,True
C12orf68,True
C12orf71,True
C12orf73,True
C12orf74,False
C12orf75,True
C12orf76,False
C12orf77,True
C13orf35,False
C13orf45,True
C14orf1,True
C14orf105,True
C14orf119,True
C14orf132,True
C14orf142,True
C14orf159,True
C14orf166,True
C14orf166B,True
C14orf169,True
C14orf177,False
C14orf178,False
C14orf180,True
C14orf182,True
C14orf183,False
C14orf2,True
C14orf23,True
C14orf28,True
C14orf37,True
C14orf39,True
C14orf64,True
C14orf79,True
C14orf80,True
C14orf93,True
C15orf26,True
C15orf27,True
C15orf32,False
C15orf37,False
C15orf38,True
C15orf38-AP3S2,True
C15orf39,True
C15orf40,True
C15orf41,True
C15orf43,False
C15orf48,True
C15orf52,True
C15orf53,True
C15orf54,True
C15orf56,True
C15orf57,True
C15orf59,True
C15orf60,False
C15orf61,True
C15orf62,True
C16orf11,True
C16orf13,True
C16orf3,True
C16orf45,True
C16orf46,True
C16orf52,True
C16orf54,False
C16orf55,True
C16orf58,True
C16orf59,True
C16orf62,True
C16orf70,True
C16orf71,True
C16orf72,True
C16orf74,True
C16orf78,False
C16orf80,True
C16orf82,False
C16orf86,True
C16orf87,True
C16orf89,False
C16orf90,True
C16orf91,True
C16orf92,True
C16orf93,True
C16orf95,True
C16orf96,True
C16orf97,True
C17orf100,True
C17orf102,True
C17orf103,True
C17orf104,True
C17orf105,True
C17orf107,True
C17orf112,False
C17orf47,True
C17orf50,True
C17orf51,True
C17orf53,True
C17orf58,True
C17orf59,True
C17orf61-PLSCR3,True
C17orf62,True
C17orf64,True
C17orf66,True
C17orf67,True
C17orf70,True
C17orf72,True
C17orf74,True
C17orf75,True
C17orf76-AS1,True
C17orf77,False
C17orf78,True
C17orf80,True
C17orf82,True
C17orf85,True
C17orf89,True
C17orf96,True
C17orf97,True
C17orf98,True
C17orf99,True
C18orf21,True
C18orf25,True
C18orf32,True
C18orf42,True
C18orf54,True
C18orf56,True
C18orf61,False
C18orf63,True
C18orf8,True
C19orf10,True
C19orf12,True
C19orf18,False
C19orf24,True
C19orf25,True
C19orf26,True
C19orf33,True
C19orf35,True
C19orf38,True
C19orf40,True
C19orf43,True
C19orf44,True
C19orf45,True
C19orf47,True
C19orf48,True
C19orf52,True
C19orf53,True
C19orf54,True
C19orf55,True
C19orf57,True
C19orf59,True
C19orf60,True
C19orf66,True
C19orf69,True
C19orf70,True
C19orf71,True
C19orf73,True
C19orf77,True
C19orf80,True
C19orf81,True
C1D,True
C1GALT1,True
C1orf100,True
C1orf101,True
C1orf105,False
C1orf106,True
C1orf109,True
C1orf110,True
C1orf111,True
C1orf112,True
C1orf115,True
C1orf116,True
C1orf122,True
C1orf123,True
C1orf127,True
C1orf131,True
C1orf140,True
C1orf141,True
C1orf145,True
C1orf146,False
C1orf158,True
C1orf159,True
C1orf162,False
C1orf168,True
C1orf170,True
C1orf172,True
C1orf173,True
C1orf174,True
C1orf177,True
C1orf180,True
C1orf185,True
C1orf186,False
C1orf189,True
C1orf192,True
C1orf194,True
C1orf198,True
C1orf200,True
C1orf204,True
C1orf21,True
C1orf210,False
C1orf213,True
C1orf216,True
C1orf220,True
C1orf226,True
C1orf227,False
C1orf228,True
C1orf229,True
C1orf233,True
C1orf27,True
C1orf35,True
C1orf43,True
C1orf50,True
C1orf51,True
C1orf52,True
C1orf53,True
C1orf54,True
C1orf56,True
C1orf61,False
C1orf63,True
C1orf64,True
C1orf65,True
C1orf68,False
C1orf74,True
C1orf85,True
C1orf86,True
C1orf87,True
C1orf94,True
C1orf95,True
C1QA,True
C1QB,False
C1QBP,True
C1QC,True
C1QL1,True
C1QL2,True
C1QL3,True
C1QL4,True
C1QTNF1,True
C1QTNF2,True
C1QTNF3,False
C1QTNF4,True
C1QTNF6,True
C1QTNF7,True
C1QTNF8,True
C1QTNF9,True
C1QTNF9B,True
C1QTNF9B-AS1,False
C1R,True
C1RL,False
C1RL-AS1,True
C1S,True
C2,True
C20orf112,True
C20orf141,True
C20orf144,True
C20orf166,False
C20orf166-AS1,False
C20orf173,False
C20orf194,True
C20orf195,True
C20orf196,True
C20orf197,True
C20orf201,True
C20orf202,True
C20orf203,True
C20orf24,True
C20orf26,True
C20orf27,True
C20orf78,False
C20orf85,True
C20orf96,True
C21orf119,True
C21orf128,True
C21orf15,False
C21orf2,True
C21orf33,True
C21orf37,False
C21orf49,True
C21orf54,False
C21orf58,True
C21orf59,True
C21orf62,True
C21orf67,True
C21orf88,True
C21orf90,False
C21orf91,True
C21orf91-OT1,True
C22orf15,True
C22orf23,True
C22orf24,True
C22orf26,True
C22orf29,True
C22orf31,True
C22orf34,False
C22orf39,True
C22orf42,False
C22orf43,True
C22orf46,True
C2CD2,True
C2CD2L,True
C2CD3,True
C2CD4A,True
C2CD4B,True
C2CD4C,True
C2CD4D,True
C2CD5,True
C2orf15,False
C2orf16,True
C2orf27A,False
C2orf27B,True
C2orf40,False
C2orf42,True
C2orf43,True
C2orf44,True
C2orf47,True
C2orf48,True
C2orf49,True
C2orf50,True
C2orf53,True
C2orf54,True
C2orf57,True
C2orf61,False
C2orf62,True
C2orf66,True
C2orf68,True
C2orf69,True
C2orf70,True
C2orf71,True
C2orf72,True
C2orf73,True
C2orf74,True
C2orf76,True
C2orf78,True
C2orf80,False
C2orf81,True
C2orf82,False
C2orf83,False
C2orf88,True
C2orf91,True
C3,True
C3AR1,True
C3orf14,True
C3orf17,True
C3orf18,True
C3orf20,True
C3orf22,True
C3orf27,True
C3orf30,True
C3orf33,True
C3orf35,True
C3orf36,True
C3orf37,True
C3orf38,False
C3orf43,True
C3orf49,True
C3orf52,True
C3orf55,True
C3orf58,True
C3orf62,True
C3orf65,True
C3orf67,True
C3orf70,True
C3orf72,True
C3orf79,False
C3orf80,True
C3P1,True
C4A,False
C4B,True
C4B_2,False
C4BPA,False
C4BPB,True
C4orf17,False
C4orf19,True
C4orf21,False
C4orf22,True
C4orf26,True
C4orf27,True
C4orf29,False
C4orf3,True
C4orf32,True
C4orf33,True
C4orf36,True
C4orf40,False
C4orf45,False
C4orf46,True
C4orf47,True
C4orf48,True
C4orf51,True
C4orf6,True
C5,False
C5AR1,True
C5AR2,True
C5orf15,True
C5orf20,True
C5orf22,True
C5orf24,True
C5orf27,True
C5orf28,True
C5orf30,True
C5orf34,True
C5orf38,True
C5orf42,True
C5orf45,True
C5orf46,False
C5orf47,True
C5orf48,False
C5orf49,True
C5orf51,True
C5orf52,True
C5orf54,True
C5orf55,True
C5orf56,True
C5orf58,False
C5orf60,False
C5orf63,True
C5orf64,True
C6,False
C6orf1,True
C6orf10,False
C6orf106,True
C6orf118,True
C6orf120,True
C6orf123,False
C6orf132,True
C6orf136,False
C6orf141,True
C6orf147,True
C6orf15,True
C6orf163,False
C6orf164,True
C6orf165,True
C6orf170,True
C6orf195,True
C6orf201,False
C6orf203,True
C6orf211,True
C6orf222,True
C6orf223,True
C6orf226,True
C6orf25,True
C6orf47,True
C6orf48,False
C6orf52,True
C6orf57,True
C6orf58,False
C6orf62,True
C6orf7,True
C6orf70,True
C6orf89,True
C6orf99,True
C7,True
C7orf10,True
C7orf13,True
C7orf25,True
C7orf26,True
C7orf31,True
C7orf33,False
C7orf34,False
C7orf41,True
C7orf43,True
C7orf49,True
C7orf50,True
C7orf55,True
C7orf55-LUC7L2,True
C7orf57,True
C7orf60,True
C7orf61,True
C7orf62,False
C7orf63,True
C7orf65,True
C7orf66,False
C7orf69,True
C7orf71,False
C7orf72,True
C7orf73,True
C7orf76,False
C8A,False
C8B,True
C8G,True
C8orf12,False
C8orf22,False
C8orf31,True
C8orf33,True
C8orf34,False
C8orf37,True
C8orf4,True
C8orf42,True
C8orf44,True
C8orf44-SGK3,True
C8orf46,True
C8orf47,True
C8orf48,True
C8orf56,True
C8orf58,True
C8orf59,True
C8orf69,True
C8orf74,True
C8orf76,True
C8orf82,True
C8orf86,True
C8orf87,True
C9,True
C9orf106,True
C9orf114,True
C9orf116,True
C9orf117,True
C9orf123,True
C9orf129,True
C9orf131,True
C9orf135,True
C9orf139,True
C9orf142,True
C9orf152,False
C9orf153,False
C9orf156,True
C9orf16,True
C9orf163,True
C9orf169,True
C9orf170,True
C9orf171,True
C9orf172,True
C9orf173,True
C9orf24,False
C9orf3,True
C9orf37,True
C9orf40,True
C9orf41,True
C9orf43,True
C9orf47,True
C9orf50,True
C9orf53,True
C9orf57,False
C9orf62,True
C9orf64,True
C9orf66,True
C9orf69,True
C9orf72,True
C9orf78,True
C9orf84,False
C9orf85,True
C9orf89,True
C9orf9,True
C9orf91,True
C9orf92,True
C9orf96,True
CA1,False
CA10,True
CA11,True
CA12,True
CA13,True
CA14,True
CA2,True
CA3,False
CA4,True
CA5A,True
CA6,True
CA7,True
CA8,True
CA9,True
CAAP1,True
CAB39,True
CAB39L,True
CABIN1,True
CABLES1,True
CABLES2,True
CABP1,True
CABP2,False
CABP4,False
CABP5,False
CABP7,True
CABS1,False
CABYR,True
CACFD1,True
CACHD1,True
CACNA1A,True
CACNA1B,True
CACNA1C,True
CACNA1C-AS1,True
CACNA1C-AS4,True
CACNA1C-IT3,True
CACNA1D,True
CACNA1E,True
CACNA1G,True
CACNA1G-AS1,True
CACNA1H,True
CACNA1I,True
CACNA1S,True
CACNA2D1,True
CACNA2D2,True
CACNA2D3,True
CACNA2D3-AS1,False
CACNA2D4,False
CACNB1,True
CACNB2,True
CACNB3,True
CACNB4,True
CACNG1,False
CACNG2,True
CACNG3,True
CACNG4,True
CACNG5,False
CACNG6,True
CACNG7,True
CACNG8,False
CACTIN,True
CACTIN-AS1,True
CACUL1,True
CACYBP,True
CAD,True
CADM1,True
CADM2,True
CADM2-AS2,False
CADM3,False
CADM4,True
CADPS,True
CADPS2,True
CAGE1,True
CAHM,True
CALB1,True
CALB2,True
CALCA,True
CALCB,True
CALCOCO1,True
CALCOCO2,True
CALCR,False
CALCRL,True
CALD1,True
CALHM1,False
CALHM2,True
CALHM3,True
CALM1,True
CALM2,True
CALM3,True
CALML3,False
CALML4,True
CALML5,False
CALML6,True
CALN1,False
CALR,True
CALR3,True
CALU,True
CALY,True
CAMK1,True
CAMK1D,True
CAMK1G,True
CAMK2A,True
CAMK2B,True
CAMK2D,True
CAMK2G,True
CAMK2N1,True
CAMK2N2,True
CAMK4,True
CAMKK1,True
CAMKK2,True
CAMKMT,True
CAMKV,True
CAMLG,True
CAMP,True
CAMSAP1,True
CAMSAP2,True
CAMSAP3,True
CAMTA1,True
CAMTA2,True
CAND1,True
CAND2,True
CANT1,True
CANX,True
CAP1,True
CAP2,True
CAPG,True
CAPN1,True
CAPN10,True
CAPN11,True
CAPN12,True
CAPN13,False
CAPN14,True
CAPN2,True
CAPN3,False
CAPN5,True
CAPN7,True
CAPN8,True
CAPN9,True
CAPNS1,True
CAPNS2,True
CAPRIN1,True
CAPRIN2,True
CAPS,True
CAPS2,True
CAPSL,True
CAPZA1,True
CAPZA2,True
CAPZA3,False
CAPZB,True
CARD10,True
CARD11,False
CARD14,False
CARD16,True
CARD17,False
CARD18,False
CARD6,True
CARD8,True
CARD9,True
CARHSP1,True
CARKD,True
CARM1,True
CARNS1,True
CARS,True
CARS2,True
CARTPT,True
CASC1,True
CASC2,True
CASC3,True
CASC4,True
CASC5,True
CASD1,True
CASKIN1,True
CASKIN2,True
CASP1,True
CASP10,True
CASP12,True
CASP14,False
CASP2,True
CASP3,True
CASP4,True
CASP5,False
CASP6,True
CASP7,True
CASP8,True
CASP8AP2,True
CASP9,True
CASQ1,True
CASQ2,True
CASR,False
CASS4,True
CAST,True
CASZ1,True
CAT,True
CATSPER1,True
CATSPER2,False
CATSPER2P1,True
CATSPER3,False
CATSPER4,True
CATSPERB,True
CATSPERD,True
CATSPERG,True
CAV1,True
CAV2,True
CAV3,True
CBFA2T2,True
CBFA2T3,True
CBFB,True
CBL,True
CBLB,True
CBLC,True
CBLL1,True
CBLN1,True
CBLN2,True
CBLN3,True
CBLN4,False
CBR1,True
CBR3,True
CBR3-AS1,True
CBR4,True
CBS,True
CBWD1,True
CBWD2,True
CBWD3,True
CBWD5,False
CBWD6,False
CBX1,True
CBX2,True
CBX3,True
CBX3P2,True
CBX4,True
CBX5,True
CBX6,True
CBX7,True
CBX8,True
CBY1,True
CBY3,True
CC2D1A,True
CC2D1B,True
CC2D2A,True
CC2D2B,False
CCAR1,True
CCBE1,True
CCBL1,True
CCBL2,True
CCBP2,True
CCDC101,True
CCDC102A,True
CCDC102B,True
CCDC103,True
CCDC104,True
CCDC105,False
CCDC106,True
CCDC107,True
CCDC108,True
CCDC109B,True
CCDC11,True
CCDC110,True
CCDC111,True
CCDC112,True
CCDC113,True
CCDC114,True
CCDC115,True
CCDC116,True
CCDC117,True
CCDC12,True
CCDC121,False
CCDC122,True
CCDC124,True
CCDC125,False
CCDC126,True
CCDC127,True
CCDC129,False
CCDC13,True
CCDC130,True
CCDC132,True
CCDC134,True
CCDC135,True
CCDC136,True
CCDC137,True
CCDC138,True
CCDC13-AS1,True
CCDC14,True
CCDC140,True
CCDC141,False
CCDC142,True
CCDC144A,False
CCDC144B,True
CCDC144NL,True
CCDC146,True
CCDC147,True
CCDC148,True
CCDC148-AS1,False
CCDC149,True
CCDC15,True
CCDC150,True
CCDC151,True
CCDC152,True
CCDC153,True
CCDC154,True
CCDC155,True
CCDC157,True
CCDC158,False
CCDC159,True
CCDC162P,True
CCDC163P,True
CCDC166,False
CCDC167,True
CCDC168,False
CCDC169,True
CCDC169-SOHLH2,True
CCDC17,True
CCDC170,True
CCDC171,True
CCDC172,False
CCDC173,True
CCDC174,True
CCDC175,True
CCDC176,True
CCDC177,True
CCDC178,True
CCDC179,False
CCDC18,True
CCDC19,True
CCDC23,True
CCDC24,True
CCDC25,True
CCDC27,True
CCDC28A,True
CCDC28B,True
CCDC3,False
CCDC30,True
CCDC33,True
CCDC34,True
CCDC36,True
CCDC37,True
CCDC38,True
CCDC39,True
CCDC40,True
CCDC41,True
CCDC42,True
CCDC42B,True
CCDC43,True
CCDC47,True
CCDC50,False
CCDC51,True
CCDC53,True
CCDC54,True
CCDC57,True
CCDC58,True
CCDC59,True
CCDC6,True
CCDC60,False
CCDC61,True
CCDC62,True
CCDC63,True
CCDC64,True
CCDC64B,True
CCDC65,True
CCDC66,True
CCDC67,True
CCDC68,True
CCDC69,True
CCDC7,True
CCDC70,True
CCDC71,True
CCDC71L,True
CCDC73,True
CCDC74A,False
CCDC74B,True
CCDC74B-AS1,False
CCDC77,False
CCDC78,True
CCDC79,True
CCDC8,True
CCDC80,True
CCDC81,True
CCDC82,True
CCDC83,True
CCDC84,True
CCDC85A,True
CCDC85B,True
CCDC85C,True
CCDC86,True
CCDC87,True
CCDC88A,True
CCDC88B,True
CCDC88C,True
CCDC89,True
CCDC9,True
CCDC90B,True
CCDC91,False
CCDC92,True
CCDC93,True
CCDC94,True
CCDC96,True
CCDC97,True
CCER1,True
CCHCR1,False
CCIN,True
CCK,True
CCKAR,True
CCKBR,True
CCL1,True
CCL11,True
CCL13,True
CCL14,False
CCL15,False
CCL15-CCL14,False
CCL16,False
CCL17,False
CCL18,False
CCL19,True
CCL2,True
CCL20,True
CCL21,False
CCL22,False
CCL23,False
CCL24,True
CCL25,True
CCL26,True
CCL27,True
CCL28,False
CCL3,False
CCL3L1,False
CCL3L3,False
CCL4,False
CCL4L2,False
CCL5,False
CCL7,True
CCL8,True
CCM2,True
CCM2L,False
CCNA1,True
CCNA2,True
CCNB1,True
CCNB1IP1,True
CCNB2,True
CCNC,True
CCND1,True
CCND2,True
CCND3,True
CCNDBP1,True
CCNE1,True
CCNE2,True
CCNF,True
CCNG1,True
CCNG2,True
CCNH,True
CCNI,True
CCNI2,True
CCNJ,False
CCNJL,True
CCNK,True
CCNL1,True
CCNL2,True
CCNO,True
CCNT1,True
CCNT2,True
CCNY,False
CCNYL1,True
CCP110,True
CCPG1,False
CCR1,True
CCR10,True
CCR2,False
CCR3,False
CCR4,True
CCR5,True
CCR6,False
CCR7,True
CCR8,False
CCR9,True
CCRL1,True
CCRL2,True
CCRN4L,True
CCS,True
CCSAP,True
CCSER1,True
CCSER2,True
CCT2,True
CCT3,True
CCT4,True
CCT5,True
CCT6A,True
CCT6B,True
CCT6P1,False
CCT6P3,True
CCT7,True
CCT8,True
CCT8L2,False
CCZ1,True
CCZ1B,True
CD101,False
CD109,True
CD14,True
CD151,True
CD160,True
CD163,True
CD163L1,True
CD164,True
CD164L2,True
CD177,False
CD180,False
CD19,True
CD1A,False
CD1B,False
CD1C,False
CD1D,True
CD1E,False
CD2,False
CD200,True
CD200R1,True
CD200R1L,False
CD207,False
CD209,True
CD22,True
CD226,True
CD244,False
CD247,False
CD248,True
CD27,False
CD274,True
CD276,True
CD27-AS1,True
CD28,False
CD2AP,True
CD2BP2,True
CD300A,False
CD300C,False
CD300E,False
CD300LB,False
CD300LD,False
CD300LF,True
CD300LG,True
CD302,True
CD320,True
CD33,False
CD34,True
CD36,True
CD37,True
CD38,True
CD3D,False
CD3E,False
CD3EAP,True
CD3G,False
CD4,True
CD40,True
CD44,True
CD46,True
CD47,True
CD48,False
CD5,False
CD52,True
CD53,False
CD55,True
CD58,True
CD59,True
CD5L,False
CD6,True
CD63,True
CD68,True
CD69,False
CD7,True
CD70,True
CD72,True
CD74,True
CD79A,True
CD79B,True
CD80,True
CD81,True
CD82,True
CD83,True
CD84,False
CD86,False
CD8A,True
CD8B,False
CD9,True
CD93,False
CD96,True
CD97,True
CDA,True
CDADC1,True
CDAN1,True
CDC123,True
CDC14A,True
CDC14B,True
CDC14C,False
CDC16,True
CDC20,True
CDC20B,True
CDC23,True
CDC25A,True
CDC25B,True
CDC25C,True
CDC26,True
CDC27,True
CDC34,True
CDC37,True
CDC37L1,True
CDC40,True
CDC42,True
CDC42BPA,True
CDC42BPB,True
CDC42BPG,True
CDC42EP1,True
CDC42EP2,True
CDC42EP3,True
CDC42EP4,True
CDC42EP5,True
CDC42SE1,True
CDC42SE2,True
CDC45,True
CDC5L,True
CDC6,True
CDC7,True
CDC73,True
CDCA2,True
CDCA3,True
CDCA4,True
CDCA5,True
CDCA7,True
CDCA7L,True
CDCA8,True
CDCP1,True
CDCP2,True
CDH1,True
CDH10,True
CDH11,True
CDH12,False
CDH13,True
CDH15,True
CDH16,True
CDH17,True
CDH18,True
CDH19,False
CDH2,True
CDH20,False
CDH22,True
CDH23,True
CDH24,True
CDH26,True
CDH3,True
CDH4,True
CDH5,True
CDH6,True
CDH7,False
CDH8,True
CDH9,False
CDHR1,True
CDHR2,True
CDHR3,True
CDHR4,True
CDHR5,True
CDIP1,True
CDIPT,True
CDK1,True
CDK10,True
CDK11A,True
CDK11B,True
CDK12,True
CDK13,True
CDK14,True
CDK15,True
CDK17,True
CDK18,True
CDK19,True
CDK2,True
CDK20,True
CDK2AP1,True
CDK2AP2,True
CDK3,True
CDK4,True
CDK5,True
CDK5R1,True
CDK5R2,True
CDK5RAP1,True
CDK5RAP2,True
CDK5RAP3,True
CDK6,True
CDK7,True
CDK8,True
CDK9,True
CDKAL1,True
CDKL1,True
CDKL2,True
CDKL3,True
CDKL4,True
CDKN1A,True
CDKN1B,True
CDKN1C,True
CDKN2A,True
CDKN2AIP,True
CDKN2AIPNL,True
CDKN2B,True
CDKN2B-AS1,True
CDKN2C,True
CDKN2D,True
CDKN3,True
CDNF,True
CDO1,True
CDON,True
CDPF1,True
CDR2,True
CDR2L,True
CDRT1,True
CDRT15,False
CDRT15L2,False
CDRT15P1,True
CDRT15P2,False
CDRT4,True
CDRT7,False
CDS1,True
CDS2,True
CDSN,True
CDT1,True
CDV3,True
CDX1,True
CDX2,True
CDYL,True
CDYL2,True
CEACAM1,True
CEACAM16,True
CEACAM18,True
CEACAM19,True
CEACAM20,False
CEACAM21,False
CEACAM22P,True
CEACAM3,True
CEACAM4,False
CEACAM5,True
CEACAM6,True
CEACAM7,True
CEACAM8,True
CEBPA,True
CEBPA-AS1,True
CEBPB,True
CEBPD,True
CEBPE,True
CEBPG,True
CEBPZ,True
CECR1,True
CECR2,False
CECR3,True
CECR5,True
CECR5-AS1,False
CECR6,True
CECR7,True
CEL,True
CELA1,True
CELA2A,True
CELA2B,False
CELA3A,True
CELA3B,False
CELF1,True
CELF2,True
CELF2-AS2,True
CELF3,True
CELF4,True
CELF5,True
CELF6,True
CELP,False
CELSR1,True
CELSR2,True
CELSR3,True
CEMP1,True
CEND1,True
CENPA,True
CENPB,True
CENPBD1,True
CENPC1,True
CENPE,True
CENPF,True
CENPH,True
CENPJ,True
CENPK,True
CENPL,True
CENPM,True
CENPN,True
CENPO,True
CENPP,True
CENPQ,True
CENPT,True
CENPV,True
CENPW,True
CEP104,True
CEP112,True
CEP120,True
CEP128,True
CEP135,True
CEP152,True
CEP164,True
CEP170,True
CEP170B,True
CEP170P1,True
CEP19,True
CEP192,True
CEP250,True
CEP290,True
CEP350,True
CEP41,True
CEP44,False
CEP55,True
CEP57,True
CEP57L1,True
CEP63,True
CEP68,True
CEP70,True
CEP72,True
CEP76,True
CEP78,True
CEP85,True
CEP85L,True
CEP89,True
CEP95,True
CEP97,True
CEPT1,True
CER1,False
CERCAM,True
CERK,True
CERKL,True
CERS1,True
CERS2,True
CERS3,False
CERS4,True
CERS5,True
CERS6,True
CERS6-AS1,False
CES1,False
CES1P1,False
CES1P2,False
CES2,True
CES3,True
CES4A,True
CES5A,False
CES5AP1,True
CETN1,True
CETN3,True
CETN4P,True
CETP,True
CFB,True
CFC1,False
CFC1B,False
CFD,True
CFDP1,True
CFH,True
CFHR1,False
CFHR2,False
CFHR3,False
CFHR4,False
CFHR5,False
CFI,True
CFL1,True
CFL1P1,True
CFL2,True
CFLAR,True
CFLAR-AS1,True
CFTR,True
CGA,True
CGB,True
CGB1,True
CGB2,True
CGB5,True
CGB7,True
CGB8,True
CGGBP1,False
CGN,True
CGNL1,True
CGREF1,True
CGRRF1,True
CH25H,True
CHAC1,True
CHAC2,True
CHAD,True
CHADL,True
CHAF1A,True
CHAF1B,True
CHAMP1,True
CHAT,True
CHCHD1,True
CHCHD10,True
CHCHD2,True
CHCHD3,True
CHCHD4,True
CHCHD5,True
CHCHD6,True
CHCHD7,True
CHD1,True
CHD1L,True
CHD2,True
CHD3,True
CHD4,True
CHD5,True
CHD6,True
CHD7,True
CHD8,True
CHD9,True
CHDH,True
CHEK1,True
CHEK2,True
CHEK2P2,True
CHERP,True
CHFR,True
CHGA,True
CHGB,True
CHI3L1,True
CHI3L2,True
CHIA,False
CHIAP2,False
CHIC2,True
CHID1,True
CHIT1,False
CHKA,True
CHKB,True
CHKB-CPT1B,True
CHL1,False
CHML,True
CHMP1A,True
CHMP1B,True
CHMP2A,True
CHMP2B,True
CHMP3,False
CHMP4A,True
CHMP4B,True
CHMP4C,True
CHMP5,True
CHMP6,True
CHMP7,True
CHN1,True
CHN2,True
CHODL,True
CHODL-AS1,False
CHORDC1,True
CHP1,True
CHP2,False
CHPF,True
CHPF2,True
CHPT1,True
CHRAC1,True
CHRD,True
CHRDL2,True
CHRFAM7A,False
CHRM1,True
CHRM2,True
CHRM3,False
CHRM4,True
CHRM5,True
CHRNA1,True
CHRNA10,True
CHRNA2,True
CHRNA3,True
CHRNA4,True
CHRNA5,True
CHRNA6,False
CHRNA7,True
CHRNA9,True
CHRNB1,True
CHRNB2,True
CHRNB3,True
CHRNB4,True
CHRND,True
CHRNE,True
CHRNG,True
CHST1,True
CHST10,True
CHST11,True
CHST12,True
CHST13,True
CHST14,True
CHST15,True
CHST2,True
CHST3,True
CHST4,True
CHST5,False
CHST6,True
CHST8,True
CHST9,False
CHSY1,True
CHSY3,True
CHTF18,True
CHTF8,True
CHTOP,True
CHUK,True
CHURC1,True
CHURC1-FNTB,True
CIAO1,True
CIAPIN1,True
CIB1,True
CIB2,True
CIB3,True
CIB4,True
CIC,True
CIDEA,True
CIDEB,True
CIDEC,True
CIDECP,True
CIITA,True
CILP,True
CILP2,True
CINP,True
CIR1,True
CIRBP,True
CIRBP-AS1,True
CIRH1A,True
CISD1,True
CISD2,True
CISD3,True
CISH,True
CIT,True
CITED2,True
CITED4,True
CIZ1,True
CKAP2,True
CKAP2L,True
CKAP4,True
CKAP5,True
CKB,True
CKLF,True
CKLF-CMTM1,True
CKM,True
CKMT1A,False
CKMT1B,True
CKMT2,True
CKS1B,True
CKS2,True
CLASP1,True
CLASP2,True
CLASRP,True
CLC,False
CLCA1,True
CLCA2,True
CLCA3P,False
CLCA4,False
CLCC1,True
CLCF1,True
CLCN1,True
CLCN2,True
CLCN3,True
CLCN6,True
CLCN7,True
CLCNKA,True
CLCNKB,True
CLDN1,True
CLDN10,False
CLDN10-AS1,True
CLDN11,True
CLDN12,True
CLDN14,False
CLDN15,True
CLDN16,True
CLDN17,False
CLDN18,False
CLDN19,True
CLDN20,True
CLDN22,False
CLDN23,True
CLDN24,False
CLDN25,True
CLDN3,True
CLDN4,True
CLDN5,True
CLDN6,True
CLDN7,True
CLDN8,False
CLDN9,True
CLDND1,True
CLDND2,True
CLEC10A,False
CLEC11A,True
CLEC12A,False
CLEC12B,True
CLEC14A,True
CLEC16A,True
CLEC17A,True
CLEC18A,False
CLEC18B,True
CLEC18C,False
CLEC19A,False
CLEC1A,True
CLEC1B,False
CLEC2A,True
CLEC2B,True
CLEC2D,True
CLEC2L,True
CLEC3A,False
CLEC3B,True
CLEC4A,False
CLEC4C,False
CLEC4D,False
CLEC4E,True
CLEC4F,False
CLEC4G,False
CLEC4GP1,True
CLEC4M,False
CLEC5A,False
CLEC6A,False
CLEC7A,True
CLEC9A,True
CLECL1,False
CLGN,True
CLHC1,True
CLIC1,True
